country,gdp,unemployment,youth_pct,internet_pct,polity,date,year,month,label,prev_events,log_gdp
Japan,39517.90474344701,2.2166374926289985,14.516857723465943,92.80212281632289,9.938686863259935,2022-04-01,2022,4,1,1,10.58453443749616
Japan,40430.57709347504,2.0069731731025438,14.219826257931894,93.28771538898762,9.969991126403801,2022-05-01,2022,5,1,1,10.60736636987489
Japan,40970.74112973312,2.2983492452451078,14.087476556578315,92.96257530863883,10.0,2022-06-01,2022,6,1,1,10.620637867312633
Japan,40359.83183699255,2.9362800598399352,14.469344175188974,93.3676073486755,10.0,2022-07-01,2022,7,1,1,10.605615084686088
Japan,40200.44703070276,2.3889398236107877,14.658266195508547,92.99909285330659,9.994999694988625,2022-08-01,2022,8,1,1,10.601658269747906
Japan,39706.68318276374,2.5432986032906078,14.229620552669612,93.27642665526025,10.0,2022-09-01,2022,9,1,1,10.589299979002547
Japan,39861.596123731186,2.840595290279443,14.36546876147075,93.29164260144266,10.0,2022-10-01,2022,10,1,1,10.593193722697812
Japan,40325.30537698313,1.9413155035711729,14.793502951120223,92.97775688966156,9.923257695677425,2022-11-01,2022,11,1,1,10.604759273876365
Japan,40244.62042180122,3.0922238923437515,14.200172541386413,93.26802885385743,9.88947587405117,2022-12-01,2022,12,1,1,10.602756467530295
Japan,39979.061853840925,3.0739800344845634,14.456891030560211,93.24211591269892,9.910561546854234,2023-01-01,2023,1,1,1,10.596136155172777
Japan,40308.19370010367,2.480595597069796,14.58874831774043,93.1411215515889,10.0,2023-02-01,2023,2,1,1,10.604334853432958
Japan,40674.804552996604,3.564363613604158,14.5963931065692,92.99374451246545,10.0,2023-03-01,2023,3,1,1,10.61338871192841
Japan,40078.80545318002,2.4870581072382385,14.04750101674962,92.60679492021954,10.0,2023-04-01,2023,4,1,1,10.598627881784392
Japan,39985.32070534318,2.1214253289962994,14.400127712215575,92.91076386324832,9.858732680734471,2023-05-01,2023,5,1,1,10.596292692240349
Japan,40961.58907881221,2.415383131381321,14.712779915123642,92.67464202788477,10.0,2023-06-01,2023,6,1,1,10.620414467647665
Japan,39694.87383000901,1.9081541820044348,14.499720079414807,92.64966100730162,10.0,2023-07-01,2023,7,1,1,10.589002527520874
Japan,40138.979067540626,2.409567250520592,14.481052557583864,93.44580022983871,9.885808516172286,2023-08-01,2023,8,1,1,10.60012810086391
Japan,40118.16000914,2.2670311755795773,14.227734215748983,92.93856115045428,10.0,2023-09-01,2023,9,1,1,10.599609304896072
Japan,40521.026439786794,2.3830062179930436,14.787335587105165,93.27725212832249,9.925470191637057,2023-10-01,2023,10,1,1,10.609600967965692
Japan,40426.59365217174,2.995049718271711,14.416678973317303,92.91899757015679,9.973119515735794,2023-11-01,2023,11,1,1,10.607267841995622
Japan,39965.459092144505,3.0510443226633908,14.511779151742093,93.15613301874785,9.852272168308696,2023-12-01,2023,12,1,1,10.595795858642878
Malaysia,11279.237780010768,3.3841404403645026,24.965164436861432,89.69344013950365,8.036840655834336,2021-01-01,2021,1,1,0,9.330807604618062
Malaysia,11331.386407762544,3.2719989324261696,24.8499677983605,89.79911245933494,7.838643074726226,2021-02-01,2021,2,1,1,9.335419959183259
Malaysia,11217.08630674586,3.5201704401009493,25.100154874848645,89.57583326076006,7.871356363753099,2021-03-01,2021,3,1,1,9.325282603633433
Malaysia,11332.931724340757,4.04796871097878,24.775928010694955,89.84039308072231,8.025171772467216,2021-04-01,2021,4,1,1,9.335556312742897
Malaysia,11340.960052060746,3.2348458722385955,24.82967010519005,89.86406396759475,8.023521536374613,2021-05-01,2021,5,1,1,9.336264406442991
Malaysia,11540.112674618847,4.057836453181987,25.189765403872897,89.76888154291584,7.95308378331369,2021-06-01,2021,6,1,1,9.353670954358524
Malaysia,11350.824496581552,3.616365635515514,24.896046819772405,89.76902425635456,7.777314003506952,2021-07-01,2021,7,1,1,9.33713375858837
Malaysia,11355.12764517156,4.164948007412206,25.054576177773107,89.66411843321892,8.004513851365237,2021-08-01,2021,8,1,1,9.337512757858288
Malaysia,11474.50277717424,4.226540671789888,24.773795185830345,89.92202363218472,7.897629902897108,2021-09-01,2021,9,1,1,9.347969848973188
Malaysia,11466.618426148643,3.423941584958563,24.983860987828844,89.40037541534716,8.114203283046438,2021-10-01,2021,10,1,1,9.347282553529286
Malaysia,11186.959053997194,2.868118649660066,24.488056570605885,89.56225071279184,7.860509147661691,2021-11-01,2021,11,1,1,9.322593394500815
Malaysia,11268.994237993025,3.6071929376484593,24.51576276506286,89.52354757388912,7.939195330349834,2021-12-01,2021,12,1,1,9.329899095764217
Malaysia,11435.198411663432,3.348427859521908,25.099881988387114,89.96133755541312,7.961660536686001,2022-01-01,2022,1,1,1,9.344538903034914
Malaysia,11227.769363653,3.01350569076329,24.79643251837936,89.47014421700314,7.8963507056890885,2022-02-01,2022,2,1,1,9.326234457012863
Malaysia,11181.139407381364,4.300392037850147,25.051653584539515,88.91663662486724,8.170743975133322,2022-03-01,2022,3,1,1,9.322073088632948
Malaysia,11217.698422841991,4.614422377508532,24.91411757094088,89.26309626988386,7.96820781640238,2022-04-01,2022,4,1,1,9.325337167253279
Malaysia,11235.16974770245,4.4086873178410455,24.628892232084386,89.24542569569196,8.06549253218915,2022-05-01,2022,5,1,1,9.326893295595106
Malaysia,11337.64566872423,4.398490931587274,24.589631082293234,89.71396090584916,8.074848539519449,2022-06-01,2022,6,1,1,9.3359721405837
Malaysia,11399.40392618846,3.70153066015348,24.484736788418402,89.63244355059007,7.889512051437642,2022-07-01,2022,7,1,1,9.341404065876679
Malaysia,11348.292734948236,3.7962094808450577,24.331030179741877,89.37791715346583,7.9748748710883115,2022-08-01,2022,8,1,1,9.336910706866467
Malaysia,11295.366308540242,3.6929785702423787,24.505146956474483,90.06868566189529,7.92366796014802,2022-09-01,2022,9,1,1,9.332236387371214
Malaysia,11348.736023498785,4.452206750554249,24.502842816672914,89.7505490573478,8.018372436165949,2022-10-01,2022,10,1,1,9.336949764797565
Malaysia,11462.460429478087,3.3343681090932606,24.621612534169078,89.36734344188464,8.007892433225726,2022-11-01,2022,11,1,1,9.346919901885872
Malaysia,11287.075283657663,2.5492514371329813,24.87455543048603,89.33608786523058,8.054553988115059,2022-12-01,2022,12,1,1,9.331502162863499
Malaysia,11425.195108415812,4.816384463951259,24.75832069096799,89.80405241424498,7.985856246314248,2023-01-01,2023,1,1,1,9.343663814967062
Malaysia,11349.752099931753,2.8964199149760104,25.010300424572264,89.49042007749081,8.100113343199911,2023-02-01,2023,2,1,1,9.337039285025334
Malaysia,11366.326012413665,3.5719913421249085,25.091778241977302,89.6882044026701,8.075863634799061,2023-03-01,2023,3,1,1,9.338498379878374
Malaysia,11476.577769091129,3.5023949239616328,24.97584693409653,89.58715184075793,7.996372079947357,2023-04-01,2023,4,1,1,9.348150651887059
Malaysia,11416.184973403713,3.708013538119959,24.81247149048201,89.33430300767522,7.95051541658514,2023-05-01,2023,5,1,1,9.342874953122005
Malaysia,11489.374090585901,3.4059434771483574,24.853954678948735,90.15288503694444,7.949683475054985,2023-06-01,2023,6,1,1,9.34926492824021
Malaysia,11474.252686406002,4.585112459031248,24.903731811427985,89.59062276542367,8.073520882731641,2023-07-01,2023,7,1,1,9.347948055288127
Malaysia,11441.27761281268,3.661657593912737,24.328609760262086,89.64970841225258,7.84725691822321,2023-08-01,2023,8,1,1,9.345070337146682
Malaysia,11557.093022527522,3.9818852960981688,24.4678535159764,89.71056877921748,8.067862711220041,2023-09-01,2023,9,1,1,9.355141165169226
Malaysia,11286.645014513117,4.3294579441528676,24.860417568997597,89.78212676783369,7.87404278449166,2023-10-01,2023,10,1,1,9.331464044997142
Malaysia,11368.56514972538,3.3014691515875576,25.08694490820085,90.12140247949995,8.087602110886673,2023-11-01,2023,11,1,1,9.338695340606469
Malaysia,11260.693031062408,2.2842278292462304,24.744131211138615,89.66452665826719,8.050841205221086,2023-12-01,2023,12,1,1,9.329162248389489
Mexico,9925.089097994425,3.631143724969085,26.23273540054162,65.30961964329211,7.860522230044087,2021-01-01,2021,1,1,0,9.202921832330597
Mexico,9982.225156368413,3.5817495989059704,26.506084322325396,66.01176415604425,7.886352794170539,2021-02-01,2021,2,1,1,9.208661479060693
Mexico,9968.704498286703,3.0177096630531035,26.149665039137844,65.9156811293195,8.013343966161575,2021-03-01,2021,3,1,1,9.207306223428041
Mexico,9827.76848320746,4.160836999407279,26.263783360282957,66.02690389663285,8.049938623351457,2021-04-01,2021,4,1,1,9.19306892382869
Mexico,10006.383916079272,3.144413212031757,26.277929369796894,65.44295369612844,8.091321001601317,2021-05-01,2021,5,1,1,9.211078491107148
Mexico,9631.274699500987,3.032116072807712,26.288141656491682,65.77877483270426,7.7474172193175015,2021-06-01,2021,6,1,1,9.172874686608395
Mexico,10069.566183160405,3.6971445793438744,26.31556386408738,65.98757769431312,7.850633084714369,2021-07-01,2021,7,1,1,9.217372208874897
Mexico,10071.740880035253,3.259102440177259,26.721925052641215,65.88113002056397,7.964116491399928,2021-08-01,2021,8,1,1,9.217588131402064
Mexico,9917.336238868258,3.9033551086653637,26.375197325086468,65.74357724219567,7.8760113251384265,2021-09-01,2021,9,1,1,9.202140468356683
Mexico,9702.418467808857,3.2778405533782284,26.278381593112158,65.48796169862341,7.9379452110101925,2021-10-01,2021,10,1,1,9.180233521768095
Mexico,9878.050167318861,3.951121320352474,26.626519910320596,65.76981660048227,8.008835496384245,2021-11-01,2021,11,1,1,9.198171649209417
Mexico,9883.75162888264,3.4349529521859776,26.24384101234079,65.69176274270899,8.015043490122867,2021-12-01,2021,12,1,1,9.19874860922761
Mexico,9977.47878812571,2.9672541024025003,26.22983082023503,65.9361530588626,7.99015523749326,2022-01-01,2022,1,1,1,9.208185931647972
Mexico,9974.856319037879,3.537596537695069,26.36183384966276,65.74140069278685,8.050815312435398,2022-02-01,2022,2,1,1,9.207923084593551
Mexico,9875.868028926925,3.112436522434506,26.17281050954478,65.94040334019849,8.123953215178203,2022-03-01,2022,3,1,1,9.19795073936568
Mexico,9824.803887948143,4.028260478025563,26.407201678190734,65.20578896955823,8.015950210568803,2022-04-01,2022,4,1,1,9.192767254046634
Mexico,10024.664291546089,3.0606564175477797,26.237103911907713,65.75608131507985,7.925178732117148,2022-05-01,2022,5,1,1,9.212903513475311
Mexico,10122.807049083973,2.7304640264849556,26.64994945825173,65.7050178119941,8.066835659727117,2022-06-01,2022,6,1,1,9.222645062720451
Mexico,10073.42321826611,2.719308844763419,26.3935997692438,66.08722283914756,8.140136327966516,2022-07-01,2022,7,1,1,9.217755136368774
Mexico,10063.554970602072,3.0358132749971727,25.935953256024934,65.69638366272231,8.065466647138194,2022-08-01,2022,8,1,1,9.216775121557566
Mexico,9963.5479491826,3.4120776940857973,25.957156349315195,65.75256907562635,7.986098788733066,2022-09-01,2022,9,1,1,9.206788867762691
Mexico,9935.331810771688,2.683813010815064,26.07650197833929,66.10733104599241,8.089609917696974,2022-10-01,2022,10,1,1,9.20395319841958
Mexico,10066.48426344332,2.772526029338742,26.343460527305957,65.9120508910072,7.930929353357934,2022-11-01,2022,11,1,1,9.217066129619676
Mexico,9834.963830253611,3.0658372756646375,26.193072132557795,65.58413318203044,8.03090706391858,2022-12-01,2022,12,1,1,9.193800726047257
Mexico,9897.497993039013,4.106289422295695,26.58292936345894,65.90515212878068,8.109413073834727,2023-01-01,2023,1,1,1,9.200138306737513
Mexico,9894.73246767747,3.411568704928905,26.362316508331926,65.63146552972157,7.982418577819314,2023-02-01,2023,2,1,1,9.19985887931698
Mexico,9916.02000716633,3.4431177931401993,26.05688095479252,65.17215862953196,8.080891425638033,2023-03-01,2023,3,1,1,9.202007752645654
Mexico,9945.152480429382,3.865142667123123,26.684476648774904,66.40749644343761,8.077946427868374,2023-04-01,2023,4,1,1,9.204941069986585
Mexico,9797.986553485604,3.655471289457992,26.227607929002918,65.21522461939982,7.988651945157495,2023-05-01,2023,5,1,1,9.190034246401547
Mexico,9903.42794950586,2.6223507860612116,25.984242319641254,65.6145488021808,7.787973628472125,2023-06-01,2023,6,1,1,9.200737203755185
Mexico,10121.717260367166,3.262436595880948,26.336663146676806,65.51140668661246,8.077327823521637,2023-07-01,2023,7,1,1,9.222537410789561
Mexico,9965.437598082308,3.4758868019632105,26.651379917870425,65.89397169515297,7.938503303478497,2023-08-01,2023,8,1,1,9.206978486976542
Mexico,10014.236554469762,2.743292689391456,26.419448018708955,65.77493675642005,7.972550583240313,2023-09-01,2023,9,1,1,9.21186286783792
Mexico,9989.699507768264,3.604269958626056,26.27896353956176,65.63503606064128,7.844123820989049,2023-10-01,2023,10,1,1,9.209409889988882
Mexico,9988.311488251398,3.0488719673350064,26.530415257713074,65.65799427052829,8.13556262878516,2023-11-01,2023,11,1,1,9.209270949172545
Mexico,9907.273980038579,3.483620969169594,26.56370181774845,65.76030165062957,8.18396585514294,2023-12-01,2023,12,1,1,9.201125442632922
Myanmar,1266.5500690331012,1.5120402918289053,28.43272569863185,44.72321386134575,-1.811985861478187,2021-01-01,2021,1,1,0,7.144841236880888
Myanmar,1239.7189779845578,1.9837951651368386,28.374641648979562,45.14898940402547,-2.0491751514622334,2021-02-01,2021,2,1,1,7.12344631152315
Myanmar,1267.236275971239,1.9456497514622617,28.330975497457754,44.64363245466025,-1.950328528706567,2021-03-01,2021,3,1,1,7.145382455155242
Myanmar,1243.5654134457127,1.7200564967886665,28.385578826891262,44.84368321316544,-2.0535726767823235,2021-04-01,2021,4,1,1,7.126541682455811
Myanmar,1294.1502016258091,1.0906969633123689,28.08131630864512,44.68474122258755,-1.8731401492388717,2021-05-01,2021,5,1,1,7.16638195321924
Myanmar,1265.0106055178262,1.4775580401352035,28.29648107313062,45.13500976648454,-1.9241153180244241,2021-06-01,2021,6,1,1,7.14362597985531
Myanmar,1292.1960554453506,1.5212226487720606,28.377931549676784,44.79842470367121,-2.0631972235666143,2021-07-01,2021,7,1,1,7.164871995618781
Myanmar,1257.9964357417923,1.4429769617703898,28.357456557214867,44.72519943892501,-2.0494705601544485,2021-08-01,2021,8,1,1,7.138070203017141
Myanmar,1270.0652792522012,1.6767355344709998,28.133551486815186,44.658729735805686,-1.9618532682487217,2021-09-01,2021,9,1,1,7.147610630415158
Myanmar,1250.0006548655142,1.4568455650646,28.185681165186708,44.52547178502651,-2.0764956399990444,2021-10-01,2021,10,1,1,7.131699033940406
Myanmar,1237.4834132844035,3.0755221142904925,28.132942078480692,45.26894302359948,-2.0662488286811036,2021-11-01,2021,11,1,1,7.12164285625548
Myanmar,1265.443846663563,1.3425168294778742,28.783324965314783,44.92888359630568,-2.0966585266650197,2021-12-01,2021,12,1,1,7.14396813104353
Myanmar,1258.755560900484,1.392558308427608,28.11567565172297,44.79509171517943,-2.176723691832796,2022-01-01,2022,1,1,1,7.138672981839898
Myanmar,1264.935778213581,1.9510839824195099,28.043233631000206,44.84259438482949,-1.8936678767868118,2022-02-01,2022,2,1,1,7.143566873308072
Myanmar,1267.0391056016708,2.9983875038907177,27.954787291250227,44.221061920395826,-2.090082273796431,2022-03-01,2022,3,1,1,7.145226974901483
Myanmar,1276.5347506456937,2.6422359086556138,28.53000050868835,44.91487835570021,-2.0197484741635026,2022-04-01,2022,4,1,1,7.152687523778883
Myanmar,1262.0181200901009,1.6983755355733294,27.898161095223468,44.93406674415951,-1.957821370724314,2022-05-01,2022,5,1,1,7.1412594691122635
Myanmar,1263.8914274145013,2.746437448593412,28.361608906055668,44.68201512858033,-2.0424382277503668,2022-06-01,2022,6,1,1,7.142741569347347
Myanmar,1261.6289161404818,1.6560565716054432,28.41879616341062,45.38490449119945,-1.9876995294810897,2022-07-01,2022,7,1,1,7.140951267730902
Myanmar,1260.0716938939497,1.0,28.17860317739712,45.11701516544395,-2.233188944134325,2022-08-01,2022,8,1,1,7.139717189141729
Myanmar,1275.4540444237925,1.9539115162752263,28.451417078650827,44.73885248631868,-2.0668909345850177,2022-09-01,2022,9,1,1,7.15184123479869
Myanmar,1279.849460637193,2.0847907004667086,28.43628809134373,44.90730861267059,-2.011739023131161,2022-10-01,2022,10,1,1,7.155278777924078
Myanmar,1264.3123465213068,1.539654882750356,28.019081001445382,45.48885328300033,-1.969914393593041,2022-11-01,2022,11,1,1,7.1430742849294075
Myanmar,1271.3254860737406,1.6949652231240546,28.104587853366557,44.71227200094807,-2.0055134697908414,2022-12-01,2022,12,1,1,7.148601596445111
Myanmar,1245.96513817749,2.401917343945319,28.38477685370318,44.00524189222248,-1.9825210932115758,2023-01-01,2023,1,1,1,7.128467988735507
Myanmar,1265.2331576940946,1.6774627143177314,28.20336297472826,44.89399866245251,-2.0529861646489085,2023-02-01,2023,2,1,1,7.143801754541834
Myanmar,1249.0609416080224,2.406265063349082,28.521926087801244,44.93513742140436,-2.018272148802385,2023-03-01,2023,3,1,1,7.130947582394362
Myanmar,1254.6277933685583,1.5632336215466551,28.744755399040354,44.72506491032353,-2.1210379573779945,2023-04-01,2023,4,1,1,7.1353909602504935
Myanmar,1265.5573835717594,2.1824840054962125,28.02065417994153,44.43871245075457,-1.693784073310495,2023-05-01,2023,5,1,1,7.14405777719681
Myanmar,1258.883389901399,2.229457673110041,28.294468098049343,45.38244550671036,-2.035984518787236,2023-06-01,2023,6,1,1,7.138774447965419
Myanmar,1253.5039581359442,2.012507985834892,28.125239729440285,44.71782438024296,-1.9035091956100778,2023-07-01,2023,7,1,1,7.134495520951714
Myanmar,1265.4863003096168,1.8851570156583974,28.487983168207975,45.349045251245315,-2.043847431801499,2023-08-01,2023,8,1,1,7.144001652414901
Myanmar,1273.4671365096651,1.2977966539535677,28.37963038631797,45.14855459924734,-1.8354590688540784,2023-09-01,2023,9,1,1,7.150283438085263
Myanmar,1262.4127403848609,2.0454640046559085,28.142088034165816,44.455904824610315,-1.973582572418337,2023-10-01,2023,10,1,1,7.141571862618964
Myanmar,1228.0898966259156,1.6150505166325868,28.453891307847968,44.93794059322434,-1.8282676094687094,2023-11-01,2023,11,1,1,7.114029253047141
Myanmar,1277.2548887270293,2.0162711848496064,28.294876221283115,44.88182692774031,-2.2017879472056308,2023-12-01,2023,12,1,1,7.153251058499659
Nigeria,2011.5269066575481,9.727699295510863,42.73928454791668,42.09012911219842,6.953483942607045,2021-01-01,2021,1,1,0,7.60714637897107
Nigeria,2002.402691088845,9.692850092082402,42.771061631849754,41.73820869229057,6.93894809431786,2021-02-01,2021,2,1,1,7.602602359437641
Nigeria,1997.8488837568786,10.441263737924238,42.31177200172062,42.071667582280554,6.920519846586171,2021-03-01,2021,3,1,1,7.600326735723364
Nigeria,2027.3787438875604,9.584225910917702,42.43776348790587,41.79970423097815,7.002918020948873,2021-04-01,2021,4,1,1,7.614992104615099
Nigeria,2038.2918402381115,11.285316255662917,42.61578992794952,41.99787586352333,7.102576894957435,2021-05-01,2021,5,1,1,7.620357889434038
Nigeria,2035.3889418130827,10.041503473796316,42.46486727954328,42.256506408021764,7.020585967349186,2021-06-01,2021,6,1,1,7.618933391750759
Nigeria,2001.9738258624716,9.972146336361341,42.61839485372482,41.35444792581718,7.109140916186722,2021-07-01,2021,7,1,1,7.602388268112875
Nigeria,2024.2309469164038,9.745113678363127,42.454932786176904,42.12542293164569,7.007643078949066,2021-08-01,2021,8,1,1,7.613439020897629
Nigeria,2052.8718213895704,10.371277304100708,42.11261723518948,42.15516901182646,7.016896501329625,2021-09-01,2021,9,1,1,7.627481984154497
Nigeria,2062.9850702138137,8.583831046539716,42.169265603944496,42.39203423881313,7.04549559598083,2021-10-01,2021,10,1,1,7.632393893151752
Nigeria,1992.7978133657853,9.70383395825399,42.4552302915615,41.512220469654316,6.965280335378706,2021-11-01,2021,11,1,1,7.597796547871073
Nigeria,2026.8161411136848,9.496674237298658,42.535037905721296,42.11667001915483,6.881026216005591,2021-12-01,2021,12,1,1,7.614714700400837
Nigeria,2050.009319583851,9.827524482723794,42.61358808689837,41.86274288309858,7.213774543145868,2022-01-01,2022,1,1,1,7.626087301983974
Nigeria,2024.8863843363933,9.749534567006764,42.38294090528867,41.974746211561424,6.899460086858208,2022-02-01,2022,2,1,1,7.613762604428845
Nigeria,2016.060981270557,9.75470556640874,42.103726958386915,41.77977975398573,6.998544945847237,2022-03-01,2022,3,1,1,7.609396771146444
Nigeria,2036.423230309222,9.988804906245836,42.59100351011697,42.06377431093465,6.964789991225553,2022-04-01,2022,4,1,1,7.619441166029328
Nigeria,2028.7866998515397,9.875408771761204,42.35192627605453,42.157675589266326,7.034265877584416,2022-05-01,2022,5,1,1,7.615685992550419
Nigeria,2031.9830429597177,10.079168236766979,42.46229783059891,42.46421901809526,6.9054743665753895,2022-06-01,2022,6,1,1,7.617259472698193
Nigeria,2015.5628177016108,9.54059769905956,42.74148849483267,41.88020202004362,7.024930407417703,2022-07-01,2022,7,1,1,7.609149765676273
Nigeria,2016.824425548393,9.709420170783599,42.674664778511875,42.110846991453776,6.936783511322326,2022-08-01,2022,8,1,1,7.60977519294036
Nigeria,2017.7303111176723,10.410366356969707,42.47265237229657,41.802420514899055,6.997622323695996,2022-09-01,2022,9,1,1,7.61022403391668
Nigeria,2072.9094619841626,9.484146998596621,42.31043305014943,42.10433940824524,7.048207593306028,2022-10-01,2022,10,1,1,7.637190734019916
Nigeria,2037.557152648478,9.900497833432379,42.27656586247663,41.92497290193597,6.983532205310267,2022-11-01,2022,11,1,1,7.619997558485607
Nigeria,2027.0221143527522,9.375395200292237,42.712452240571416,42.0188647231178,7.003156997762639,2022-12-01,2022,12,1,1,7.614816269164812
Nigeria,2003.9696718584603,9.592456280765276,42.41413870460143,41.971439557335906,7.006552614621359,2023-01-01,2023,1,1,1,7.603384213371134
Nigeria,2038.8989264651057,9.527823475916906,42.57879538393239,42.13378589214881,6.9185360118405415,2023-02-01,2023,2,1,1,7.620655539760388
Nigeria,2025.7991386534172,9.330934713224892,42.14296511417803,41.710459379375465,6.853653711215501,2023-03-01,2023,3,1,1,7.614213048623086
Nigeria,2071.507274075287,9.639120455157121,42.48711378401837,42.228820086254174,7.026900221882903,2023-04-01,2023,4,1,1,7.636514396810425
Nigeria,2090.930651000416,10.201910062360078,42.36493584136227,42.442946869527724,6.9793563678184665,2023-05-01,2023,5,1,1,7.645842675017961
Nigeria,2010.620115723139,10.065565176303785,42.47110176295893,41.89536122065871,7.1258997798954935,2023-06-01,2023,6,1,1,7.606695704110179
Nigeria,2023.4020280447053,10.00625355156332,42.50510222553544,42.36492895292099,6.760582282110316,2023-07-01,2023,7,1,1,7.613029641139809
Nigeria,2041.897713798032,10.563342839954052,43.011210450921716,42.103325489639346,6.991848751924746,2023-08-01,2023,8,1,1,7.622124526896615
Nigeria,2052.681555012843,9.929499105651072,42.25237395624832,42.31178696913695,6.99886693511329,2023-09-01,2023,9,1,1,7.627389341961236
Nigeria,2018.6534325770203,9.893367046875166,42.36083101224874,41.765614835505694,6.894160756325671,2023-10-01,2023,10,1,1,7.610681207644594
Nigeria,2043.001035792689,9.577891769503369,42.47296576433482,42.1963925309107,7.068646193824507,2023-11-01,2023,11,1,1,7.622664458071357
Nigeria,1982.610049403842,9.783462036167606,42.47196791056186,41.8604780157607,7.002287166640576,2023-12-01,2023,12,1,1,7.5926737208472765
Pakistan,1198.6724491593045,7.112833170527235,35.295544347996916,35.410305890424695,5.174420130590053,2021-01-01,2021,1,1,0,7.089803839482081
Pakistan,1179.124795056697,7.45683409366046,34.79576848619135,35.02864532970803,4.950454813394949,2021-02-01,2021,2,1,1,7.073375470390297
Pakistan,1184.241561520014,5.875880371548285,35.23407934864289,35.317171185394535,5.095197956729072,2021-03-01,2021,3,1,1,7.077701882178747
Pakistan,1195.4359168397461,6.841921062335261,35.087141040556595,35.501204129080016,4.949219160376397,2021-04-01,2021,4,1,1,7.087102347067254
Pakistan,1217.0100358402613,6.976787260264393,34.95052305497538,35.01829648785711,5.045551617751371,2021-05-01,2021,5,1,1,7.104973687842023
Pakistan,1213.7619826109487,6.085345642290074,34.78129183019469,35.03916510371325,5.039464649626113,2021-06-01,2021,6,1,1,7.102303437498278
Pakistan,1213.83697570257,5.749937816913008,35.171747117929925,34.59026811606411,5.060122636548769,2021-07-01,2021,7,1,1,7.102365170395708
Pakistan,1211.9892954838713,5.820859521926221,35.305713502863924,35.08916322464912,5.078453223184938,2021-08-01,2021,8,1,1,7.100843084077305
Pakistan,1207.2167308507983,7.140447106283364,34.9009751511736,35.12304649845892,4.920764120639471,2021-09-01,2021,9,1,1,7.096900775358139
Pakistan,1202.8716720141856,6.333702098965091,34.66963049919214,35.077595326208645,5.048163817617319,2021-10-01,2021,10,1,1,7.093298035482387
Pakistan,1189.9654057772102,6.983738292784249,34.92572628107522,35.401606898894435,4.807250901159717,2021-11-01,2021,11,1,1,7.082519522566704
Pakistan,1211.0861268110732,6.768527856282129,34.96241244359748,34.8872015670917,4.763730232513453,2021-12-01,2021,12,1,1,7.100098225829803
Pakistan,1204.5604205219793,6.884799236626643,34.94715177460875,35.11345563368545,5.035526758868879,2022-01-01,2022,1,1,1,7.094699817080263
Pakistan,1203.8512408669242,6.053788644533,35.16488653095355,34.8083806543306,4.946867094023798,2022-02-01,2022,2,1,1,7.0941113867412655
Pakistan,1217.3735574896007,6.209903382860168,35.1745987437031,34.554823678937616,5.0378640396298895,2022-03-01,2022,3,1,1,7.1052720986941
Pakistan,1188.2502474133935,5.728634223841947,34.772678284113056,34.5991020873274,4.810681503999713,2022-04-01,2022,4,1,1,7.081078343353902
Pakistan,1188.7726562373452,6.6789656453562865,34.9240951799926,34.8561446158161,4.915458246520163,2022-05-01,2022,5,1,1,7.081517522675419
Pakistan,1188.244344845646,6.439010607610347,34.96017922689111,34.668899553120085,4.900069047991129,2022-06-01,2022,6,1,1,7.081073380073543
Pakistan,1220.8725751398663,6.314869074672263,34.48840251881354,35.3697759141073,5.029817691433448,2022-07-01,2022,7,1,1,7.108139858631499
Pakistan,1193.1841500889666,6.8018267029620745,34.77448083293601,35.12150049613802,5.097332426787997,2022-08-01,2022,8,1,1,7.085218511615641
Pakistan,1193.9289862455762,5.659423657639939,35.06975524738612,35.328558984233545,4.991200679589417,2022-09-01,2022,9,1,1,7.085842036863912
Pakistan,1187.011505944537,6.756706310727215,34.63490413136683,35.13865003075382,5.045358469956203,2022-10-01,2022,10,1,1,7.080036185014189
Pakistan,1221.2763536219622,6.650609304059188,35.182776351347925,35.191575193384786,4.86296022375596,2022-11-01,2022,11,1,1,7.108470262790605
Pakistan,1172.4664456442406,5.256684429678057,35.25638639716127,34.826012533614346,5.029947921781864,2022-12-01,2022,12,1,1,7.067717421481547
Pakistan,1197.159947468941,6.114188744835896,35.015551883612986,35.50760044150154,5.048665976254649,2023-01-01,2023,1,1,1,7.088542281841031
Pakistan,1179.9980523366432,6.523652274861308,35.09723256692942,34.845213626553424,5.116539547506154,2023-02-01,2023,2,1,1,7.074115167031433
Pakistan,1226.735610437385,5.993187945388155,34.95667784831057,34.93547457302162,5.070520730252184,2023-03-01,2023,3,1,1,7.112926784579757
Pakistan,1199.0342093552197,6.248925754534883,34.83290586831686,34.83282477223746,4.965182720995646,2023-04-01,2023,4,1,1,7.090105343165769
Pakistan,1175.868127223278,6.094795040123715,34.72035608610801,35.24659586133108,5.073036797760672,2023-05-01,2023,5,1,1,7.070612059541601
Pakistan,1185.8240367565977,5.916141991529561,34.61602140796078,34.96641886671684,5.01683884286661,2023-06-01,2023,6,1,1,7.0790361416296665
Pakistan,1195.4269004398661,5.7366430120560485,35.16111436696411,34.123993984388555,4.927696180542155,2023-07-01,2023,7,1,1,7.0870948109897025
Pakistan,1165.1479945018366,6.4996287146837215,34.98787504062756,35.08906225436979,5.045192117559181,2023-08-01,2023,8,1,1,7.0614612838148405
